"","LATITUDE","LONGITUDE","value_mean","OMI_mean_filt","elevation","pop1k","RSp","temperature_2m_1","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","wind_speed_10m_1","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","pop5k","pop3k","country","ROAD_1_25","ROAD_1_50","ROAD_1_100","ROAD_1_300","ROAD_1_500","ROAD_1_800","ROAD_1_1000","ROAD_1_3000","ROAD_1_5000","ROAD_2_25","ROAD_2_50","ROAD_2_100","ROAD_2_300","ROAD_2_500","ROAD_2_800","ROAD_2_1000","ROAD_2_3000","ROAD_2_5000","ROAD_3_25","ROAD_3_50","ROAD_3_100","ROAD_3_300","ROAD_3_500","ROAD_3_800","ROAD_3_1000","ROAD_3_3000","ROAD_3_5000","ROAD_4_25","ROAD_4_50","ROAD_4_100","ROAD_4_300","ROAD_4_500","ROAD_4_800","ROAD_4_1000","ROAD_4_3000","ROAD_4_5000","ROAD_5_25","ROAD_5_50","ROAD_5_100","ROAD_5_300","ROAD_5_500","ROAD_5_800","ROAD_5_1000","ROAD_5_3000","ROAD_5_5000","I_1_25","I_1_50","I_1_100","I_1_300","I_1_500","I_1_800","I_1_1000","I_1_3000","I_1_5000","Tropomi_2018","day_value","night_value","ID"
"1364",45.9224999995,6.87,32.6123119520074,1219444160331776,1110,156.097732543945,-1,-4.92634010314941,7.95585870742798,0.596534907817841,-3.05607080459595,1.31860089302063,4.00732469558716,5.32124805450439,10.5870876312256,16.3179588317871,16.4109649658203,16.568229675293,9.53696346282959,2.43933916091919,2.25718808174133,2.41875219345093,2.57136511802673,2.49304461479187,2.28292202949524,2.58277773857117,2.0882396697998,2.16230845451355,2.16365122795105,2.12202930450439,2.07794618606567,6007.54248046875,3649.68310546875,"FR",0,0,0,0,0,0,0,10234.02,18028.14,0,0,0,0,586.26,2443.97,2912.41,4469.65,4469.65,0,0,0,733.11,1684.48,3248.47,3882.39,10282.08,14377.06,0,0,0,0,47.7,1411.57,1668.43,2258.19,3018.36,0,0,0,591.52,2318.54,4707.33,5696.01,17449.74,28931.03,0,0,0,0,0,0,0,0,0,122.75,38.3776720351391,22.7802496878901,1047
"1365",45.9225095177,6.8700008826,16.9243373913044,1219444160331776,1110,156.097732543945,-1,-4.92634010314941,7.95585870742798,0.596534907817841,-3.05607080459595,1.31860089302063,4.00732469558716,5.32124805450439,10.5870876312256,16.3179588317871,16.4109649658203,16.568229675293,9.53696346282959,2.43933916091919,2.25718808174133,2.41875219345093,2.57136511802673,2.49304461479187,2.28292202949524,2.58277773857117,2.0882396697998,2.16230845451355,2.16365122795105,2.12202930450439,2.07794618606567,6007.54248046875,3649.68310546875,"FR",0,0,0,0,0,0,0,10234.02,18028.14,0,0,0,0,586.26,2443.97,2912.41,4469.65,4469.65,0,0,0,733.11,1684.48,3248.47,3882.39,10282.08,14377.06,0,0,0,0,47.7,1411.57,1668.43,2258.19,3018.36,0,0,0,591.52,2318.54,4707.33,5696.01,17449.74,28931.03,0,0,0,0,0,0,0,0,0,122.75,18.3726982378855,14.4406515580737,1048
"1366",45.9236109995,6.713611,24.4970773638969,1206137814777856,608,835.703796386719,-1,-4.92634010314941,7.95585870742798,0.596534907817841,-3.05607080459595,1.31860089302063,4.00732469558716,5.32124805450439,10.5870876312256,16.3179588317871,16.4109649658203,16.568229675293,9.53696346282959,2.43933916091919,2.25718808174133,2.41875219345093,2.57136511802673,2.49304461479187,2.28292202949524,2.58277773857117,2.0882396697998,2.16230845451355,2.16365122795105,2.12202930450439,2.07794618606567,14639.9619140625,8511.537109375,"FR",0,0,0,0,0,0,0,19094.2,32646.09,0,0,0,0,0,0,0,6164.62,14449.32,0,0,0,64.76,384.51,1771.87,2725.22,12323.94,25538.53,0,0,129.52,1466.99,2944.74,5099.71,6442.48,26518.34,41487.09,14.95,28.03,238.75,3090.25,7359.4,16172.97,22344.06,45691.71,75242.41,0,0,0,0,17500,132500,248750,928125,928125,178.58332824707,26.9938935361217,20.282297817715,1049
"1367",45.9236343184,6.71361317478,12.087389109268,1206137814777856,608,835.703796386719,-1,-4.92634010314941,7.95585870742798,0.596534907817841,-3.05607080459595,1.31860089302063,4.00732469558716,5.32124805450439,10.5870876312256,16.3179588317871,16.4109649658203,16.568229675293,9.53696346282959,2.43933916091919,2.25718808174133,2.41875219345093,2.57136511802673,2.49304461479187,2.28292202949524,2.58277773857117,2.0882396697998,2.16230845451355,2.16365122795105,2.12202930450439,2.07794618606567,14639.9619140625,8511.537109375,"FR",0,0,0,0,0,0,0,19094.2,32646.09,0,0,0,0,0,0,0,6164.62,14449.32,0,0,0,64.76,384.51,1771.87,2725.22,12323.94,25538.53,0,0,129.52,1466.99,2944.74,5099.71,6442.48,26518.34,41487.09,14.95,28.03,238.75,3090.25,7359.4,16172.97,22344.06,45691.71,75242.41,0,0,0,0,17500,132500,248750,928125,928125,178.58332824707,13.1268710601719,10.3228988326848,1050
"1368",45.9863829995,4.719281,27.7652977731746,2281571453239296,195,4490.29296875,2.68772053718567,-0.0020865979604423,12.4658126831055,5.85053777694702,3.88726210594177,6.82625675201416,9.67900943756104,10.2201356887817,15.5637626647949,21.0545082092285,21.4569721221924,21.2591228485107,14.390193939209,3.3908212184906,2.89180779457092,3.46712779998779,3.94756817817688,3.52844166755676,3.25297737121582,3.63786649703979,2.98086953163147,2.87882900238037,2.92000317573547,2.51765966415405,2.46865344047546,69629.9765625,50619.16015625,"FR",0,0,0,0,0,0,0,16487.12,27852.61,0,0,0,0,850.14,1558.78,3591.38,25862.34,39528.08,0,25.09,150.64,576.93,1157.53,2389.06,3882.35,21437.34,43493.84,0,0,150.17,1613.86,3413.41,5458.1,6584.35,17218.45,43290.41,100.39,236.84,673.45,4219.99,9804.97,20999.88,32040.87,155942.41,289843.25,0,0,0,0,36875,188125,308125,4510625,5667500,323.083343505859,31.4773404255319,21.3673906911142,1051
"1369",45.98639951,4.71928137882,22.2067673498743,2281571453239296,195,4490.29296875,2.68772053718567,-0.0020865979604423,12.4658126831055,5.85053777694702,3.88726210594177,6.82625675201416,9.67900943756104,10.2201356887817,15.5637626647949,21.0545082092285,21.4569721221924,21.2591228485107,14.390193939209,3.3908212184906,2.89180779457092,3.46712779998779,3.94756817817688,3.52844166755676,3.25297737121582,3.63786649703979,2.98086953163147,2.87882900238037,2.92000317573547,2.51765966415405,2.46865344047546,69629.9765625,50619.16015625,"FR",0,0,0,0,0,0,0,16487.12,27852.61,0,0,0,0,850.14,1558.78,3591.38,25862.34,39528.08,0,25.09,150.64,576.93,1157.53,2389.06,3882.35,21437.34,43493.84,0,0,150.17,1613.86,3413.41,5458.1,6584.35,17218.45,43290.41,100.39,236.84,673.45,4219.99,9804.97,20999.88,32040.87,155942.41,289843.25,0,0,0,0,36875,188125,308125,4510625,5667500,323.083343505859,24.0416328828829,18.9642587064677,1052
"1370",46.0111113456,8.95717356318,36.6601810137457,3355549768876032,373,6543.92333984375,2.60920023918152,-5.89529514312744,7.17968034744263,-0.0697274431586266,-3.71387791633606,-0.103547863662243,3.60317039489746,4.32354545593262,9.84472942352295,15.3270196914673,15.1443901062012,15.3118009567261,8.74218368530273,1.89467620849609,1.75772714614868,1.86155784130096,1.83873295783997,1.73400723934174,1.73154580593109,2.00947165489197,1.74094426631927,1.62749135494232,1.8427609205246,1.93025600910187,1.80024409294128,94567.3828125,63688.703125,"CH",0,0,0,0,0,0,0,11248.88,38792.48,0,0,0,0,0,297.92,1061.53,7439.09,12050.69,52.99,122.64,273.64,1790.32,4438.19,10133.1,12337.82,33822.32,54660.66,15.35,40.77,91.63,474.62,822.39,2738.95,3713.6,29969.11,60150.84,0,17.92,287.32,3106.69,8898.73,20174.34,30376.55,157871.03,267407.75,0,0,0,0,0,0,0,95625,1404375,302.833343505859,41.5325329677862,28.4797880322209,1053
"1371",46.0258957257,8.96752215525,30.2754022707797,3355549768876032,383,2316.9306640625,2.60920023918152,-5.89529514312744,7.17968034744263,-0.0697274431586266,-3.71387791633606,-0.103547863662243,3.60317039489746,4.32354545593262,9.84472942352295,15.3270196914673,15.1443901062012,15.3118009567261,8.74218368530273,1.89467620849609,1.75772714614868,1.86155784130096,1.83873295783997,1.73400723934174,1.73154580593109,2.00947165489197,1.74094426631927,1.62749135494232,1.8427609205246,1.93025600910187,1.80024409294128,90507.0234375,48549.76171875,"CH",0,0,0,0,216.74,705.46,1028.89,8207.09,30062.88,0,0,0,0,0,0,0,4747.72,11734.79,0,0,0.2,1263.38,2411.06,4413.79,5571.7,29354.42,48946.11,0,0,0,0,195.35,2504.92,4866.28,27687.25,67451.48,0,17.04,149.76,1380.44,5760.35,14999.88,24921.16,144070.89,258433.23,0,0,625,27500,36250,46250,46250,149375,1456250,302.833343505859,36.9539702665755,19.0575549942595,1054
"1372",46.0411109995,4.074656,21.3586886708297,1480690243731456,281,3112.79565429688,1.12233650684357,0.199144914746284,12.5824928283691,6.04669618606567,4.36243915557861,6.68251991271973,9.62658786773682,9.98677539825439,15.6111116409302,20.9310646057129,21.4874095916748,20.9445915222168,14.5778980255127,3.31093430519104,2.96878576278687,3.51971435546875,4.17066955566406,3.73766922950745,3.49107146263123,3.40782809257507,3.15764999389648,3.00190424919128,3.09432220458984,2.51564574241638,2.71771264076233,66664.375,49906.63671875,"FR",0,0,0,0,0,0,0,18523.4,24056.92,0,0,0,0,0,1750.23,2652.2,25703.54,37363.42,71.94,144.69,305.32,925.74,1753.24,3500.81,6116.75,24898.82,33525.89,0,0,111.98,1103.24,3130.91,8195.58,13548.6,39247.67,76244.57,0,0,185.85,1619.05,4387.33,9512.78,13085.35,110143.16,173552.27,0,0,0,0,0,0,0,2981875,5202500,191.58332824707,25.9713719943423,13.4814734299517,1055
"1373",46.0411126454,4.07465931408,15.9867416496251,1480690243731456,281,3112.79565429688,1.12233650684357,0.199144914746284,12.5824928283691,6.04669618606567,4.36243915557861,6.68251991271973,9.62658786773682,9.98677539825439,15.6111116409302,20.9310646057129,21.4874095916748,20.9445915222168,14.5778980255127,3.31093430519104,2.96878576278687,3.51971435546875,4.17066955566406,3.73766922950745,3.49107146263123,3.40782809257507,3.15764999389648,3.00190424919128,3.09432220458984,2.51564574241638,2.71771264076233,66664.375,49906.63671875,"FR",0,0,0,0,0,0,0,18523.4,24056.92,0,0,0,0,0,1750.23,2652.2,25703.54,37363.42,71.94,144.69,305.32,925.74,1753.24,3500.81,6116.75,24898.82,33525.89,0,0,111.98,1103.24,3130.91,8195.58,13548.6,39247.67,76244.57,0,0,185.85,1619.05,4387.33,9512.78,13085.35,110143.16,173552.27,0,0,0,0,0,0,0,2981875,5202500,191.58332824707,18.532833964305,11.6478248847926,1056
"1374",46.0711097695,18.22528648,44.9429153055529,1866376830517248,127,5686.947265625,1.305997133255,-4.68959712982178,11.356502532959,6.23609018325806,3.20408940315247,3.38671970367432,9.29852962493896,11.0081520080566,17.2023620605469,22.3532123565674,22.9687442779541,23.3915004730225,15.5519256591797,3.18338394165039,3.59467840194702,3.25275349617004,3.90997433662415,3.43199563026428,3.42349219322205,3.98739957809448,3.35770297050476,3.16861486434937,2.88710856437683,3.0887279510498,3.36105942726135,137926.625,92026.1328125,"HU",0,0,0,0,0,0,0,0,0,25.02,75.05,175.11,575.26,975.33,2502.54,3239.54,11241.8,36581.25,0,0,0,669.28,1634.02,4263.88,5722.89,18410.4,32789.21,25.14,75.37,175.71,464.35,1500.27,1722.19,2625.13,33834.88,54861.05,0,15.71,263.75,3310.68,8451.65,21664.98,33820.4,195242.11,381794.31,0,0,0,0,0,159375,467500,3984375,8645625,178.75,48.3027637962512,38.4798319744227,1057
"1376",46.0722194477,5.82083151281,5.07101460415063,2134933619343360,447,148.642318725586,2.18875622749329,-0.993025004863739,11.7369823455811,5.40410804748535,2.81177258491516,5.70510959625244,8.99583721160889,9.76863384246826,14.936393737793,20.4017753601074,20.5370559692383,20.6740283966064,13.6596727371216,3.17062878608704,2.60895895957947,3.38388442993164,3.73789286613464,3.17510437965393,3.01354026794434,3.262375831604,2.84414434432983,2.91329002380371,2.67519569396973,2.33125686645508,2.39615106582642,12583.435546875,3018.0634765625,"FR",0,0,0,0,0,0,0,8810.02,22166.84,0,0,0,0,0,0,0,4163.78,16128.17,0,0,0,0,0,0,0,13383.36,34643.95,0,0,0,0,673.62,1415.31,1882.69,12054.57,31864.44,11.65,53.44,135.33,333.99,898.8,1086.96,1242.51,16821.54,59786.07,0,0,0,0,0,0,0,230000,411250,236.91667175293,5.08637267080745,5.04608870967742,1058
"1377",46.0722219995,5.820833,10.1608719851577,2134933619343360,447,148.642318725586,2.18875622749329,-0.993025004863739,11.7369823455811,5.40410804748535,2.81177258491516,5.70510959625244,8.99583721160889,9.76863384246826,14.936393737793,20.4017753601074,20.5370559692383,20.6740283966064,13.6596727371216,3.17062878608704,2.60895895957947,3.38388442993164,3.73789286613464,3.17510437965393,3.01354026794434,3.262375831604,2.84414434432983,2.91329002380371,2.67519569396973,2.33125686645508,2.39615106582642,12583.435546875,3018.0634765625,"FR",0,0,0,0,0,0,0,8810.02,22166.84,0,0,0,0,0,0,0,4163.78,16128.17,0,0,0,0,0,0,0,13383.36,34643.95,0,0,0,0,673.62,1415.31,1882.69,12054.57,31864.44,11.65,53.44,135.33,333.99,898.8,1086.96,1242.51,16821.54,59786.07,0,0,0,0,0,0,0,230000,411250,236.91667175293,10.7436954915004,9.17885429638854,1059
"1378",46.0802764895,18.21112251,16.5308972056527,1866376830517248,229,4313.73095703125,1.305997133255,-4.68959712982178,11.356502532959,6.23609018325806,3.20408940315247,3.38671970367432,9.29852962493896,11.0081520080566,17.2023620605469,22.3532123565674,22.9687442779541,23.3915004730225,15.5519256591797,3.18338394165039,3.59467840194702,3.25275349617004,3.90997433662415,3.43199563026428,3.42349219322205,3.98739957809448,3.35770297050476,3.16861486434937,2.88710856437683,3.0887279510498,3.36105942726135,119606.6640625,69148.828125,"HU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7652.06,25891.54,0,0,0,0,0,575.07,2082.05,19436.91,31939.18,0,10.22,168.82,780.21,3252.85,6138.29,7048.59,26430.82,57194.84,25.17,42.77,183.69,2317.62,8564.98,21304.89,33778.43,205913.91,347038.5,0,0,0,0,31250,31250,31250,2620625,7301875,178.75,18.6603379668657,12.3954615244565,1060
"1380",46.1351274856,-1.11704607265,7.96707224334259,1460096949288960,8,1384.29187011719,1.08454835414886,5.38043355941772,15.7751407623291,10.8424320220947,8.74218368530273,8.52911472320557,10.815375328064,11.8096961975098,15.8292531967163,19.0320472717285,19.7084560394287,19.3499584197998,16.2976665496826,6.08437490463257,5.25731039047241,6.05774593353271,6.9514946937561,6.67580652236938,6.1541919708252,5.10290718078613,5.1778712272644,5.10022211074829,5.70149946212769,4.65267610549927,5.21434593200684,63433.94140625,20625.087890625,"FR",0,0,0,0,0,0,351.5,17145.73,36217.75,0,0,0,1101.43,2210.53,3875.26,4893.11,14198.68,24861.95,0,0,0,0,0,0,0,10162.66,26060.34,0,0,0,0,575.56,3785.87,5049.03,28329.56,91841.05,93.46,133.13,530.54,2066.52,5999.31,13868.76,20738.46,95313.5,254005.08,0,0,7500,111250,258750,462500,474375,2021250,3619375,167.41667175293,8.53103391684354,6.99907042253521,1061
"1381",46.1351529995,-1.117042,13.4168917710197,1460096949288960,8,1384.29187011719,1.08454835414886,5.38043355941772,15.7751407623291,10.8424320220947,8.74218368530273,8.52911472320557,10.815375328064,11.8096961975098,15.8292531967163,19.0320472717285,19.7084560394287,19.3499584197998,16.2976665496826,6.08437490463257,5.25731039047241,6.05774593353271,6.9514946937561,6.67580652236938,6.1541919708252,5.10290718078613,5.1778712272644,5.10022211074829,5.70149946212769,4.65267610549927,5.21434593200684,63433.94140625,20625.087890625,"FR",0,0,0,0,0,0,351.5,17145.73,36217.75,0,0,0,1101.43,2210.53,3875.26,4893.11,14198.68,24861.95,0,0,0,0,0,0,0,10162.66,26060.34,0,0,0,0,575.56,3785.87,5049.03,28329.56,91841.05,93.46,133.13,530.54,2066.52,5999.31,13868.76,20738.46,95313.5,254005.08,0,0,7500,111250,258750,462500,474375,2021250,3619375,167.41667175293,14.9670600558659,10.6558955223881,1062
"1382",46.1389868286,7.14832590708,26.4382136051503,1016850955632640,524,603.990905761719,-1,-5.05485773086548,8.05562877655029,0.911064803600311,-2.53016328811646,1.4200621843338,4.56705236434937,5.43454647064209,10.7883195877075,16.3889808654785,16.3737621307373,16.412654876709,9.6485710144043,2.53958940505981,2.16275596618652,2.61365818977356,2.661545753479,2.46910095214844,2.44739508628845,2.43933916091919,2.16857409477234,2.23011159896851,2.2453281879425,2.07660341262817,2.07056164741516,18195.044921875,10784.59375,"CH",0,0,0,0,689.59,3239.95,4892.81,13829.95,24793.16,0,0,0,352.22,850.34,1518.96,1944.65,6011.48,10188.04,0,0,0,0,0,0,0,5700.24,10513.44,0,0,0,0,0,1156.55,1421.36,3759.76,7545.11,0,0,0,0,174.95,516.9,1171.69,59724.91,92551.24,0,0,0,0,0,0,0,0,102500,159.83332824707,26.2824343600274,26.7001163406214,1063
"1383",46.143157105,-0.39604205594,2.71493251533742,1460824409374720,84,0,0.938422501087189,3.31907892227173,14.4121770858765,8.12665176391602,6.27160167694092,7.83410549163818,10.5532674789429,11.0166072845459,16.14040184021,20.0618801116943,20.3916282653809,19.8674125671387,15.4572286605835,3.68843913078308,3.22724342346191,3.63741898536682,4.50834274291992,4.57211828231812,4.14314556121826,3.44005131721497,3.70231318473816,3.6192934513092,3.9077365398407,2.99989008903503,3.24313116073608,1705.92895507812,95.9103393554688,"FR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.03,2321.44,9024.26,15595.11,0,0,0,0,0,294.98,622.11,2792.93,20104.59,0,0,0,133.87,379.58,891.8,1770.3,2778.32,18022.37,0,0,0,0,0,0,0,0,0,172.41667175293,2.60693675889328,2.89177993527508,1064
"1384",46.1431719995,-0.396042,3.79163687676388,1460824409374720,84,0,0.938422501087189,3.31907892227173,14.4121770858765,8.12665176391602,6.27160167694092,7.83410549163818,10.5532674789429,11.0166072845459,16.14040184021,20.0618801116943,20.3916282653809,19.8674125671387,15.4572286605835,3.68843913078308,3.22724342346191,3.63741898536682,4.50834274291992,4.57211828231812,4.14314556121826,3.44005131721497,3.70231318473816,3.6192934513092,3.9077365398407,2.99989008903503,3.24313116073608,1705.92895507812,95.9103393554688,"FR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.03,2321.44,9024.26,15595.11,0,0,0,0,0,294.98,622.11,2792.93,20104.59,0,0,0,133.87,379.58,891.8,1770.3,2778.32,18022.37,0,0,0,0,0,0,0,0,0,172.41667175293,3.80735445836404,3.76390117035111,1065
"1385",46.1603950441,8.93394312993,30.0714858676976,3355549768876032,207,227.060577392578,1.246915102005,-5.89529514312744,7.17968034744263,-0.0697274431586266,-3.71387791633606,-0.103547863662243,3.60317039489746,4.32354545593262,9.84472942352295,15.3270196914673,15.1443901062012,15.3118009567261,8.74218368530273,1.89467620849609,1.75772714614868,1.86155784130096,1.83873295783997,1.73400723934174,1.73154580593109,2.00947165489197,1.74094426631927,1.62749135494232,1.8427609205246,1.93025600910187,1.80024409294128,23409.517578125,12082.5712890625,"CH",0,0,0,0,0,0,0,9661.99,31086.54,0,0,0,0,0,0,0,13573.06,25400.58,0,0,0,0,0,0,0,5211.21,11254.05,0,0,0,0,0,0,0,2178.44,2178.44,0,0,0,0,174.62,577.84,980.31,25053.82,61336.41,0,0,0,0,0,136875,278125,860625,1912500,221.66667175293,31.4748542152159,27.7153127733026,1066
"1386",46.1625559995,-1.153603,22.0091107158738,1460096949288960,8,2529.63525390625,1.08454835414886,5.38043355941772,15.7751407623291,10.8424320220947,8.74218368530273,8.52911472320557,10.815375328064,11.8096961975098,15.8292531967163,19.0320472717285,19.7084560394287,19.3499584197998,16.2976665496826,6.08437490463257,5.25731039047241,6.05774593353271,6.9514946937561,6.67580652236938,6.1541919708252,5.10290718078613,5.1778712272644,5.10022211074829,5.70149946212769,4.65267610549927,5.21434593200684,96296.7421875,56013.2890625,"FR",0,0,0,0,0,0,0,24586.33,43628.01,0,0,0,0,0,579.12,1869.04,16320.95,26788.37,0,0,135.95,1110.5,1769.59,4016.51,5430.58,22512.28,38353.11,0,0,0,774.63,2625.88,6102.7,9400.63,55586.54,112097.64,39.87,118.94,465.71,3400.73,8932.92,21729.37,32492.54,216102.2,356455.97,0,0,0,0,0,0,0,777500,7783750,175.75,25.9636838440111,15.0241574415744,1067
"1387",46.1625727389,-1.15359852156,18.3328462770217,1460096949288960,8,2529.63525390625,1.08454835414886,5.38043355941772,15.7751407623291,10.8424320220947,8.74218368530273,8.52911472320557,10.815375328064,11.8096961975098,15.8292531967163,19.0320472717285,19.7084560394287,19.3499584197998,16.2976665496826,6.08437490463257,5.25731039047241,6.05774593353271,6.9514946937561,6.67580652236938,6.1541919708252,5.10290718078613,5.1778712272644,5.10022211074829,5.70149946212769,4.65267610549927,5.21434593200684,96296.7421875,56013.2890625,"FR",0,0,0,0,0,0,0,24586.33,43628.01,0,0,0,0,0,579.12,1869.04,16320.95,26788.37,0,0,135.95,1110.5,1769.59,4016.51,5430.58,22512.28,38353.11,0,0,0,774.63,2625.88,6102.7,9400.63,55586.54,112097.64,39.87,118.94,465.71,3400.73,8932.92,21729.37,32492.54,216102.2,356455.97,0,0,0,0,0,0,0,777500,7783750,175.75,22.1551842439644,11.8216341991342,1068
"1388",46.1625727389,6.00518377542,13.6825625705601,2102550371237888,408,341.234100341797,2.29508709907532,-2.10402584075928,10.7071504592896,4.21193790435791,1.26956129074097,4.56028842926025,7.82565021514893,8.64410400390625,13.8084831237793,19.2958469390869,19.3330497741699,19.5664100646973,12.5131607055664,2.97147107124329,2.43061208724976,3.15764999389648,3.44609332084656,2.94909381866455,2.82064819335938,2.99765253067017,2.64297246932983,2.74792194366455,2.52728199958801,2.25450277328491,2.29746723175049,18730.017578125,6661.4638671875,"CH",0,0,0,0,0,0,0,0,13244.77,0,0,0,0,0,0,0,0,1020.6,0,0,0,0,0,1202.89,1851.03,9117.7,19504.04,0,0,0,0,481.12,1269.62,2834.26,23351.29,61831.9,0,0,0,0,0,134.08,669.07,13006.61,43272.43,0,0,0,0,0,0,4375,298125,578125,332.916656494141,13.5191902919212,13.9724991566265,1069
"1389",46.1699762564,1.86999597749,9.51330326460482,1085310922391552,478,2012.12670898438,0.582615971565247,2.09139752388,13.5734310150146,7.12556743621826,5.00502681732178,7.35554647445679,10.1609506607056,10.4940814971924,15.8698377609253,20.643590927124,20.8854064941406,20.4169940948486,15.1054964065552,3.62309741973877,3.15474104881287,3.64144682884216,4.70884323120117,4.51058053970337,4.02544116973877,3.40021967887878,3.53179812431335,3.51546287536621,3.70857882499695,2.84213042259216,3.16167783737183,18170.91015625,13838.98046875,"FR",0,0,0,0,0,0,0,14086.07,22362.49,0,0,0,0,1586.47,3480.36,4709.24,13211.21,20417.33,0,0,0,0,559.72,1686.85,2389.72,14873.86,30389.24,0,0,0,1230.45,2410.82,3445.63,3879.34,12863.81,41925.57,102.37,239.34,685.79,4841.22,11291.91,23676.76,35704.59,101553.67,118892.95,0,0,0,0,0,31875,33750,1305625,1513750,138.25,9.91583552631579,8.75606435643564,1070
"1390",46.1699999995,1.87,14.3660201742321,1085310922391552,478,2012.12670898438,0.582615971565247,2.09139752388,13.5734310150146,7.12556743621826,5.00502681732178,7.35554647445679,10.1609506607056,10.4940814971924,15.8698377609253,20.643590927124,20.8854064941406,20.4169940948486,15.1054964065552,3.62309741973877,3.15474104881287,3.64144682884216,4.70884323120117,4.51058053970337,4.02544116973877,3.40021967887878,3.53179812431335,3.51546287536621,3.70857882499695,2.84213042259216,3.16167783737183,18170.91015625,13838.98046875,"FR",0,0,0,0,0,0,0,14086.07,22362.49,0,0,0,0,1586.47,3480.36,4709.24,13211.21,20417.33,0,0,0,0,559.72,1686.85,2389.72,14873.86,30389.24,0,0,0,1230.45,2410.82,3445.63,3879.34,12863.81,41925.57,102.37,239.34,685.79,4841.22,11291.91,23676.76,35704.59,101553.67,118892.95,0,0,0,0,0,31875,33750,1305625,1513750,138.25,16.9507061340942,9.71424903722721,1071
"1391",46.195600906,6.21124831845,29.0514630701755,2102550371237888,426,4743.89599609375,2.87349104881287,-2.10402584075928,10.7071504592896,4.21193790435791,1.26956129074097,4.56028842926025,7.82565021514893,8.64410400390625,13.8084831237793,19.2958469390869,19.3330497741699,19.5664100646973,12.5131607055664,2.97147107124329,2.43061208724976,3.15764999389648,3.44609332084656,2.94909381866455,2.82064819335938,2.99765253067017,2.64297246932983,2.74792194366455,2.52728199958801,2.25450277328491,2.29746723175049,192072.625,86297.765625,"CH",0,0,0,0,0,0,0,17732.58,27821.53,0,0,0,0,0,0,0,8701.56,22289.88,0,0,0,610.81,1648.09,3548.72,4517.25,26818.59,64677.52,0,0,0,32.39,1027.71,3898.36,6471.97,49041.86,114922.41,0,25,238.22,1675.2,5295.93,14642.54,23494.54,116492.44,262258.97,0,0,0,51250,83750,124375,143750,614375,1728750,304.916656494141,31.6648577931034,24.4858939759036,1072
"1392",46.1958329995,6.240556,27.817524590164,2102550371237888,433,6019.09912109375,2.87349104881287,-2.10402584075928,10.7071504592896,4.21193790435791,1.26956129074097,4.56028842926025,7.82565021514893,8.64410400390625,13.8084831237793,19.2958469390869,19.3330497741699,19.5664100646973,12.5131607055664,2.97147107124329,2.43061208724976,3.15764999389648,3.44609332084656,2.94909381866455,2.82064819335938,2.99765253067017,2.64297246932983,2.74792194366455,2.52728199958801,2.25450277328491,2.29746723175049,111472.578125,67446.4921875,"FR",0,0,0,0,0,0,0,17178.21,30791.48,0,0,0,0,0,0,991.35,15476.82,29591.56,0,0,0,443.73,1126.22,2370.46,4343.56,20537.26,45179.79,0,0,117.89,1460.85,3367.21,7745.44,14794.35,49744.43,97080.35,0,54.03,157.14,1418.37,3290.41,11377.92,18147.31,100871.38,218790.41,0,0,0,0,3750,45625,50000,1438125,2689375,304.916656494141,31.0073113616652,22.3849926144756,1073
"1393",46.1958496305,6.24056034617,18.0142975778547,2102550371237888,433,6019.09912109375,2.87349104881287,-2.10402584075928,10.7071504592896,4.21193790435791,1.26956129074097,4.56028842926025,7.82565021514893,8.64410400390625,13.8084831237793,19.2958469390869,19.3330497741699,19.5664100646973,12.5131607055664,2.97147107124329,2.43061208724976,3.15764999389648,3.44609332084656,2.94909381866455,2.82064819335938,2.99765253067017,2.64297246932983,2.74792194366455,2.52728199958801,2.25450277328491,2.29746723175049,111472.578125,67446.4921875,"FR",0,0,0,0,0,0,0,17178.21,30791.48,0,0,0,0,0,0,991.35,15476.82,29591.56,0,0,0,443.73,1126.22,2370.46,4343.56,20537.26,45179.79,0,0,117.89,1460.85,3367.21,7745.44,14794.35,49744.43,97080.35,0,54.03,157.14,1418.37,3290.41,11377.92,18147.31,100871.38,218790.41,0,0,0,0,3750,45625,50000,1438125,2689375,304.916656494141,19.1472617743702,16.0699436090226,1074
